path,ext,loc,commits,churn,decisions,issues,issue_detail,owner,owner_pct,authors,origin,risk
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/PurchaseOrderItemRepository.java,java,14,2,13,0,0,,Chaitanya2872,85,2,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/PurchaseOrderRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/PurchaseRequisitionItemRepository.java,java,14,2,13,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/PurchaseRequisitionRepository.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/java/com/fawnix/procurement/repository/VendorDocumentRepository.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/procurement-service/src/main/resources/db/migration/V1__baseline.sql,sql,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/project-service/src/main/java/com/fawnix/project/meetings/domain/ProjectMeetingStatus.java,java,8,1,7,0,0,,Vaishnavi Nerella,100,1,authored,0.1
backend/services/project-service/src/main/java/com/fawnix/project/meetings/repository/ProjectMeetingRepository.java,java,13,1,12,0,0,,Vaishnavi Nerella,100,1,authored,0.1
backend/services/project-service/src/main/java/com/fawnix/project/projects/domain/ProjectStatus.java,java,13,1,12,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/project-service/src/main/java/com/fawnix/project/projects/repository/ProjectRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/project-service/src/main/resources/db/migration/V4__persist_project_details_payload.sql,sql,3,1,2,1,0,,Chaitanya2872,100,1,authored,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/NotificationsClient.java,java,15,1,14,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/ApplicationDecisionRepository.java,java,13,1,12,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/ApprovalRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/CandidateRepository.java,java,13,1,12,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/EvaluationScoreRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/InterviewFeedbackRepository.java,java,11,1,10,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/InterviewPanelRepository.java,java,11,1,10,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/InterviewRoundConfigRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/OfferApprovalRepository.java,java,11,1,10,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/PipelineHistoryRepository.java,java,13,1,12,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/PipelineStageRepository.java,java,15,1,14,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/PostingPlatformRepository.java,java,14,1,13,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/repository/RecruitmentAuditLogRepository.java,java,10,1,9,0,0,,Ravi-Shankar-ACS,100,1,copied:hirepath,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/deliveries/entity/SalesDeliveryStatus.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/deliveries/repository/SalesDeliveryRepository.java,java,13,2,12,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/invoices/entity/SalesInvoiceStatus.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/invoices/repository/SalesInvoiceRepository.java,java,13,2,12,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/entity/ApprovalDecisionStatus.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/repository/SalesOrderApprovalRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/repository/SalesOrderApprovalRuleRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/repository/SalesOrderAuditLogRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/payments/entity/PaymentMode.java,java,9,1,8,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/payments/repository/SalesPaymentRepository.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/quotes/entity/DiscountType.java,java,7,1,6,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/quotes/entity/QuoteStatus.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/quotes/repository/QuoteRepository.java,java,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/entity/SalesReturnStatus.java,java,11,1,10,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/repository/SalesCreditNoteRepository.java,java,13,1,12,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/repository/SalesReturnRepository.java,java,15,1,14,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/sales-service/src/main/resources/db/migration/V1__baseline.sql,sql,10,1,9,0,0,,Chaitanya2872,100,1,authored,0.1
backend/services/task-service/src/main/java/com/hirepath/task/client/NotificationsClient.java,java,14,1,13,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/client/dto/RecipientTargetRequest.java,java,14,1,13,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskApprovalStatus.java,java,10,1,9,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskPriority.java,java,9,1,8,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskRelationshipType.java,java,9,1,8,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceInvitationStatus.java,java,8,1,7,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceMemberRole.java,java,10,1,9,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpacePermission.java,java,15,1,14,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceVisibility.java,java,7,1,6,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskStatus.java,java,13,1,12,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskVisibility.java,java,9,1,8,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskActivityLogRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskAssignmentRepository.java,java,15,3,14,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskChecklistRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskCommentRepository.java,java,10,1,9,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskRepository.java,java,14,2,13,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskSpaceInvitationRepository.java,java,15,1,14,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskSpaceMemberRepository.java,java,14,1,13,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskSpaceRepository.java,java,13,1,12,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/services/task-service/src/main/java/com/hirepath/task/tasks/repository/TaskTimeLogRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,copied:hirepath,0.1
backend/src/main/java/com/fawnix/verse/FawnixVerseApplication.java,java,15,1,14,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/activities/entity/LeadActivityType.java,java,14,1,13,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/activities/repository/LeadActivityRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/auth/entity/RoleName.java,java,8,1,7,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/auth/repository/RefreshTokenRepository.java,java,15,1,14,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/auth/repository/RoleRepository.java,java,11,1,10,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/common/exception/BadRequestException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/common/exception/ForbiddenOperationException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/common/exception/ResourceNotFoundException.java,java,9,1,8,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/common/response/ApiErrorResponse.java,java,15,1,14,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/leads/entity/LeadPriority.java,java,8,1,7,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/leads/entity/LeadSource.java,java,12,1,11,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/leads/entity/LeadStatus.java,java,14,1,13,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/leads/repository/LeadRepository.java,java,9,1,8,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/leads/repository/LeadTagRepository.java,java,14,1,13,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/remarks/repository/LeadRemarkRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/remarks/repository/LeadRemarkVersionRepository.java,java,12,1,11,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/users/dto/AssigneeResponse.java,java,9,1,8,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
backend/src/main/java/com/fawnix/verse/users/mapper/UserMapper.java,java,14,1,13,0,0,,Chaitanya2872,100,1,dead:legacy-monolith,0.1
src/app/layout.tsx,tsx,15,1,15,0,0,,Chaitanya2872,100,1,authored,0.1
src/app/providers.tsx,tsx,15,2,16,0,0,,Chaitanya2872,100,1,authored,0.1
src/modules/approvals/ApprovalsHistoryPage.tsx,tsx,12,1,11,0,0,,Ravi-Shankar-ACS,100,1,authored,0.1
src/modules/approvals/ApprovalsOutboxPage.tsx,tsx,12,1,11,0,0,,Ravi-Shankar-ACS,100,1,authored,0.1
src/modules/purchases/p2p/components/index.ts,ts,6,1,5,0,0,,Chaitanya2872,100,1,authored,0.1
src/modules/task-management/components/index.ts,ts,7,1,6,0,0,,Vaishnavi Nerella,100,1,authored,0.1
src/modules/visitor management/App.tsx,tsx,8,1,7,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.1
src/modules/visitor management/main.tsx,tsx,11,1,10,0,0,,Vaishnavi Nerella,100,1,copied:vms,0.1
backend/services/identity-service/src/main/resources/db/migration/V7__seed_reporting_manager_role.sql,sql,4,1,3,0,0,,Chaitanya2872,100,1,authored,0.0
backend/services/identity-service/src/main/resources/db/migration/V8__seed_master_role.sql,sql,4,1,3,0,0,,Chaitanya2872,100,1,authored,0.0
